officer_id,name_clean,n
0541,"WILLIAMS, S",2
0544,"HAVILAND, MICHAEL",3
0545,"HINDLE, RICHARD",12
0546,"JOHNSON, LUMONT",2
0547,"KLUCZYNSKI, J",2
0548,"LLOYD, JOHN",15
0548,"WESTBROOK, DAVID",4
0549,"LANTZ, K",7
0555,"POTTER, KIMBERLY",4
0558,"SPARENBERG, B",2
0566,"CONNER, LINDA",7
0577,"WEISMILLER, TRO",1
0586,"COHEN, E",1
0587,"BLAIR, WILLIAM",3
0588,"CUNNINGHAM, GEORGE",14
0588,"BRADSHAW, D",2
0589,"BRANT, MIKE",28
0591,"RIOS, HILARIOS",6
0591,"BURNS, CALVIN",1
0594,"LEWIS, J JR",12
0595,"MCCULLOUGH, MICHAEL",3
0596,"ORDAK, EDWARD",14
0597,"KULESZ, K",1
0598,"REGER, JEFF",2
0600,"COOK, J",1
0601,"YOUNG, JM",11
0604,"CLAYCOM, J",2
0604,"CLAYCOMB, JEFFREY",2
0605,"ACKER, P",43
0612,"BRUCE, P",1
0614,"CASHEN, ROBERT",18
0625,"WHORLEY, D",11
0628,"HARLOW, LEROY",7
0628,"TURNER, NORMAN",1
0630,"HICKS, J",3
0631,"COBB, CARLETON",3
0636,"LEARY, KEVIN",2
0637,"LECHNER, R",5
0638,"RUSSELL, R",8
0638,"RICO, EMELINO",3
0641,"MAKOWSKI, RAYMOND",1
0641,"SCOTT, JAMES",1
0642,"MORTON, RANDOLPH",7
0646,"PULLIAM, JASON",4
0655,"PRICE, CARL",14
0667,RABE,21
0668,"SCHAPIRO, S",63
0672,"CHAPMAN, A",2
0672,"MISSOURI, G",2
0674,"EVAN, J",3
0676,"SELLMAN, T",1
0686,"MCCARTY, JOHN",9
0687,"MCNERNEY, M",2
0688,"MORRIS, EDWARD JR",13
0690,"REIBER, C",18
0691,"CONAWAY, V",1
0693,"SULLIVAN, A",3
0698,"CUMMINGS, J",2
0699,FROCK,4
0700,"HARVIN, J",7
0704,"OWENS, SUE",8
0704,"CARNEAL, C",1
0708,"URBAN, D",12
0712,"COOK, JOHN CORPORAL",4
0715,"BELCHER, VANCE",2
0717,"BROOKSHIRE, P",3
0718,"DONNELLY, M",1
0720,"HUGHES, MICHAEL",1
0722,"LOPREATO, NICHOLAS",3
0723,"BERTRAM, WILLIAM TOPPING",1
0725,"MCFADDEN, JOSEPH SR",36
0725,"COTHORNE, ROLAND",1
0727,"BATES, S",1
0728,"JONES, R",22
0731,"KRUSZYNSKI, J",9
0731,"RANDOLPH, CARLOS",1
0732,"LAMBERT, JOSEPH",7
0733,"BARNES, ALVIN",1
0737,"PRATT, A",1
0738,"PRICE, R",1
0739,"PRILLER, SCOTT",8
0740,"REEDY, D",5
0741,"SCHREINER, PO",1
0746,"STAIGERWALD, FD",5
0747,"STERLING, DAVID",6
0748,"TILLETT, A",9
0751,"WILSON, CHRISTOPHER",4
0754,"BROOKSHIRE, BRANDON",2
0756,"MARLL, J",12
0758,"STECKEL, E",2
0762,"CROSLAND, GREGORY",4
0763,BEAM,4
0767,"DEVAN, FRANK",2
0768,"BOWERS, LINDA RAY",1
0774,"LAWRENCE, B",1
0778,"MCKENZIE, C",2
0780,"MIZE, N",3
0781,"MORINGSTAR, W",2
0784,"QIORL, ROBERT",30
0785,"RATLIFF, J",6
0786,"SHAFFER, B",2
0787,"STEWART, J",7
0792,"ZYWIOLEK, TIMOTHY RALPH",1
0794,COX,18
0796,"BOWSER, D",1
0799,PROUTY,8
0804,"CALLOWAY, KIRK",4
0808,"MICHAEL, THOMAS",8
0810,AUTRY,14
0816,ELTRINGHAM,2
0816,"DASHIELLS, W",1
0817,RESSIN,3
0821,"GORDON, ROBERT",1
0823,"KENT, S",33
0824,"KINSLEY, WILLIAM",33
0824,"KINSEY, W",4
0826,"LAMB, CHRISTOPHER",9
0827,"LAMB, J",8
0829,"MORANDI, T",15
0830,"PEREZ, K",2
0831,"PERIS, B",1
0837,"BUSCEMI, J",18
0839,FERBER,9
0841,"LUTHER, FREDERIC",21
0842,PRUCE,4
0844,"DAILLY, PHILIPPE",3
0848,"ARNOLD, R",11
0849,"DAILLY, PHILIPPE",131
0850,"KLUVER, KIRK",378
0854,FISCHER,2
0859,"PACHECO, J",1
0861,"POWERS, PB",27
0870,"BOOTH, WILLIAM",1
0876,"SHAFFER, M",9
0879,"JACKSON, R",7
0879,"DENNIS, MIGUEL",4
0884,"DALEY, P",1
0886,"MCFAYDEN, B",1
0888,"WALTER, M",2
0889,"DIX, A",25
0890,"WALL, D",2
0894,"BARNES, K",3
0899,"COBY, JOHN",53
0899,"DAILLY, P",1
0900,"DIGGS, BRIAN",1
0900,"LYNN, MILTON",1
0901,"COX, JAMES",4
0902,"DAVIS, T",59
0903,"RICHARDS, RUSSELL",9
0903,"DEMARINO, M",5
0904,"GOETZ, J",2
0917,"SCHULTZ, S",3
0931,"BRADY, DENNIS",1
0936,"THOMPSON, S",1
0941,"OSBORNE, ROBERT",3
0946,"SCHWARTZ, JASON",4
0947,"MORROCCO, DAVID",2
0954,"FREDUN, S",5
0956,"DUBAS, ANTHONY",1
0957,"ANDERSON, C",7
0958,"BARBAGELLO, DANIEL",4
0959,"FREUD, S",35
0959,FREUND,10
0964,"BERRY, WILLIAM",18
0965,BURKE,20
0967,"BLUBAUGH, D",25
0968,"BREWER, S",4
0970,DOWNIE,12
0971,"BOSCHERT, THOMAS JOSEPH JR",1
0973,"GARDNER, G II",1
0976,"GREENE, A",1
0977,"HICKSON, T",19
0980,MARKLEY,16
0982,MCGARVEY,6
0985,"OLSCHEWSKE, D",21
0986,"DUPCZAK, THOM",3
0990,STRALEY,1
0991,"SWEIGART, E",1
0992,"THIBODEAU, R",9
0999,"STIEMLY, GEORGE",1
0F67,"BEAL, JAMES",1
0F88,"POULSEN, BROOKS",1
1001,"BRUCE, H",1
1001,"SABB, JANELL",1
1009,"BRUMMITT, B",12
1011,PERKINS,5
1012,RAMNATH,1
1017,"LEE, KENYA",1
1020,BAKER,8
1021,"BARCLAY, MICHAEL",2
1023,"BROWNING, LARRY W CORPORAL",2
1023,"WETZEL, FREDERICK",1
1024,"FRANK, J",8
1025,"WETZEL, FREDERICK",1
1029,"ROUNDTREE, EWARD",2
1033,BUTTON,14
1033,"BROWN, T",1
1035,"EDWARDS, HARRY",374
1035,"BROOKHART, MARILYN",3
1035,"HERBERT, J",1
1042,ALEXANDER,12
1043,BARNES,2
1045,GROVER,3
1046,"BURROWS, G",2
1047,"CLOUDE, K",4
1047,"MODLINANDERSON, NAOMI",1
1048,"CLEWS, M",3
1049,"DAVIS, K",18
1050,"HAMILTON, J",1
1057,"O'LEARY, C",37
1058,"PENNINGTON, T",9
1060,"EVANS, JOHN",2
1061,"BAKER, JOYCE",1
1062,SANDRIDGE,2
1063,"COLLINS, RICHARD",67
1063,"SZCZESZEK, J",7
1065,"HERRING, MICHAEL",3
1067,WILLIAMS,1
1074,PEOPLES,6
1078,"BROWN, BOBBY",1
1081,"SAMOL, JOSE",1
1082,FOARD,4
1084,"DAPP, R",38
1091,"ERMER, K",8
1096,LONG,2
1099,SAMPSON,22
1101,"BURACKER, ROY",1
1103,"GREAVES, RALPH",4
1117,"FARRAR, A",1
1118,"CAJIGAS, B",1
1119,"FUGITT, JEFFREY",1
1129,"POWELL, TODD",1
1134,"FASICK, S",1
1140,"SHELDON, T",18
1143,"COOK, T",27
1143,"WILLIAMS, JEFFREY",1
1146,"JONES, J",10
1150,"MCGRATH, R",16
1153,"NILES, W",8
1156,VIOU,1
1160,GRIFFIN,9
1163,BROWN,2
1164,"BOSLEY, BRYAN",5
1165,"BROWNE, A",1
1167,"CRAIG, M",2
1167,"RANKIN, NORMAN",1
1170,"FORD, EARNEST",1
1173,"FORD, FD",1
1173,"IZQUIERDO, C",1
1173,"MACKEY, JAMES",1
1173,"ROCKWELL, M",1
1176,"FOREMAN, VAUGHN",1
1179,"HRUSKA, MICHAEL",1
1179,"JOHNSON, JAMES",1
1183,"WITTER, RANDOLPH",1
1184,"FORSYTHE, KENNETH",12
1185,"FORSYTHE, GEORGE",3
1187,"LAWSON, A",3
1187,"SEIFERT, CHARLES",2
1194,"LUCKY, JOHN",5
1195,"GUARNACCIA, R",71
1196,HUSEY,1
1196,"SZIMANSKI, VICKIE",1
1200,"LAMARTINA, MICHAEL",4
1202,"LEAK, CHANEL",1
1202,"MORGAN, SHANA",1
1203,"FOOSE, RENEE",3
1204,"NEALL, C",1
1207,IMBRAGULIO,12
1214,HICKSON,1
1216,"TOMLINSON, T",3
1217,WOLFE,29
1227,JARZYNSKI,4
1227,"ALEXANDER, ROBERT",1
1229,"LAMONT, M",2
1230,"LAPRADE, ADAM",2
1232,"MTERS, JOHN",11
1232,"MYERS, J",2
1234,MARTIN,2
1236,"TOATLEY, A",4
1236,"FRYE, TIMOTHY",2
1238,"BALLARD, JESSIE",1
1242,BAHR,13
1249,"DIPIERTO, JASON",2
1254,"LONG, D",1
1258,"HAMMETT, M",14
1263,"PRILLER, S",1
1275,"OFFER, JOE",2
1288,"MULLIN, B",6
1293,"SCOTT, A",1
1295,"THORNTON, KALVI",11
1297,"UPTON, M",2
1298,"WILSON, D",1
1299,"WINDLEY, B",9
1302,"KEIGHTLEY, C",17
1304,LEWIS,5
1305,"MITCHELL, STEVE",1
1310,"FERGUSON, J",1
1312,"JACOBS, DONALD",5
1312,"WAGER, T",1
1313,"LASLETT, R",1
1315,"GUYER, J",2
1316,"ATWELL, E",1
1317,"TUTT, K",8
1337,"CALLIS, S",2
1342,"DICKEY, D",1
1345,"LEONARD, TIA",1
1346,"ATWELL, E",25
1349,BARTLINSKI,17
1353,"BRECHEEN, T",6
1354,"BROWN, JOHNNIE",17
1354,CAMPBELL,7
1355,"CUNNINGHAM, M",2
1356,"BLACKWELL, JOE",7
1363,KAMPE,2
1366,ROSE,4
1368,WILLIS,1
1370,"LEACH, G",6
1371,"HEINS, GERALD",6
1375,"COSENTINO, N",11
1380,"CASTAGETTI, ROBERT",1
1382,WILSON,1
1385,"BROHAWN, H",3
1389,BROWN,2
1390,"BLUE, CHERYL",52
1390,"BAIER, STEVEN JR",1
1391,"BORKOWSKI, ROBE",82
1395,"JOHNSON, W",2
1396,GRAY,1
1406,"MIRZAIE, HIRBOD",1
1406,VASQUEZ,1
1407,"RHOTON, M",10
1412,"JOHNSON, LLOYD",42
1414,"RODENBURG, JOHN",1
1415,"WILLIS, JOHN",54
1416,"GREEN, DELAPHINE",1
1420,"MORSBERGER, R",3
1430,"CLAYTOR, JAMES",22
1431,PISTORIO,33
1433,"WESLEY, K",1
1435,"CATHCART, B",1
1435,"GLADDEN, BRENDA",1
1436,"DAY, F",11
1449,AIREY,10
1451,BARCIKOWSKI,15
1454,"CHOE, A",1
1459,"JEREMENKO, T",22
1460,MALFI,105
1462,"PASTOREK, P",12
1463,"JOHNSON, ANDY",3
1465,RIVERA,7
1469,WEBER,2
1475,"MEEKINS, C",1
1476,RAY,11
1479,BARNHOUSE,1
1484,"ARRUDA, S",1
1485,"SCOTT, J",7
1486,"HYMEL, CHAD",5
1487,"HURLEY, JOHN",11
1495,"HENSON, AARON",20
1497,"HICKS, ERIK",3
1509,"HAMMEL, DAVID",8
1518,"HESLEP, DAVID",1
1523,"ANIN, K",9
1524,ABOOSAMARA,2
1533,"HUCKO, A",1
1538,"PASTOREK, A",24
1547,PLEASANT,3
1553,QUEEN,3
1553,"HAHN, GREG",1
1564,"PERRY, ST",1
1566,"COSTANZO, M",22
1567,"SILVESTER, G",3
1571,"BAUGHER, J",98
1573,BLAIN,16
1575,JOHNSON,17
1579,HALL,1
1579,"HOHNER, STEVEN",1
1582,"REICKS, K",1
1585,MASSUCCI,45
1586,MCGOWAN,4
1587,NICHOLAS,4
1595,"HICKEY, KEVIN",1
1596,"HILL, CHARLES III",2
1603,BUTERA,1
1605,"BATTLE, BRIGET",1
1631,ANDREZEJEWSKI,3
1634,MANKOFSKY,2
1644,LEVY,7
1648,RODRIGUEZ,14
1648,"VALENTIN, M",8
1649,SANDERS,2
1650,SHIFFLETT,2
1651,TURNER,3
1653,"WASSON, A",13
1656,"HOHENSTEIN, CHRIS",4
1656,MCCORMICK,1
1657,TRABERT,6
1664,COLVIN,1
1689,"HUNT, B",1
1709,"HUGHES, C",3
1712,"FINLAY, ANTTONIO",1
1718,"REISINGER, C",104
1724,"BONSALL, JAMES",1
1744,"JACOBS, GEORGE",19
1746,"KRELL, SCOTT",1
1748,"HENSON, STEVEN",1
1782,"POTTER, CYNETHIA",40
1783,"HENSON, STEVEN",45
1805,"JENKINS, C",2
1844,"BROWN, S",21
1856,"KEEN, C ASHBY",2
1883,"KAIL, MATTHEW",2
1901,"KLOS, GARY",1
1905,"RUSSO, MICHAEL",2
1916,"SCRIBNER, K",3
1928,"JOHNSON, A",5
1939,"IACARINO, J",73
1967,"LACY, P",5
1976,"RUSTH, J",6
1977,"LOPEZ, FRANK",4
1985,"ELSELY, DOMINIC",4
1991,"LANGE, G",6
1A31,"SCHAEFFER, C",1
2002,"SAGE, WILLIAM",6
2005,"MILLS, KANDACE",13
2006,"MORROW, D",31
2009,"OWENS, P",68
2011,"FOCKLER, BOBBIE JO",27
2014,"HARPER, T",20
2015,NWANJA,24
2016,"THOMPSON, A",47
2018,"BURTON, CHRISTOPHER",7
2019,"WRIGHT, JOHNNATHAN",30
2020,"BOODHOO, CRISTIAN",20
2020,"LEWIS, GEORGE",3
2023,"NICODEMUS, ANNE",16
2024,"BONVEGNA, D",13
2027,"MCLHINNEY, P",18
2029,"ONEILL, DENNIS",2
2030,"BAIER, M",1
2036,"CANIDA, GEORGE",11
2042,"LANG, ROBERT",2
2053,"HOBSON, DONALD",1
2064,LOGSDON,22
2065,"HOLMES, MICHELLE",2
2070,"LUNDY, WILLIAM",2
2071,"RIGGS, DAVID",2
2075,"MURPHY, AIDRINE",9
2095,ESHKENAZI,1
2103,"EARLE, CHARLES",1
2104,"MANOS, GARY",1
2111,"ROUNDTREE, EDWARD",96
2111,"LIST, R",4
2141,"MASCI, JOSEPH",1
2145,"MARTIN, LEO JR",3
2159,"HEAVNER, R",1
2161,"MARTYN, JAMES",3
2165,"MCANDREW, A",11
2172,"MCCLEDON, A",2
2186,"MOORE, R",1
2189,"TORRENCE, THOMAS",1
2189,"WEISS, M",1
2191,"BANAHAN, WILLIAM",55
2193,"MASON, TODD",1
2194,"FRAZIER, J",4
2200,"MCDANIEL, HARRY",1
2201,"MCELROY, THOMAS",6
2203,"EARLE, CHARLES",2
2215,"MCMINN, KEITH",1
2228,"SAMUELS, M",35
2233,"MCLAIN, DANIEL",1
2237,"WILSON, GLORIA",1
2256,"WRIGHT, DAVID",11
2257,"MERSON, PHILIP",2
2266,"MIGNOGNA, ROBERT",1
2270,"CHENWORTH, JAMES",1
2271,"MIRANDA, N",1
2273,"KILLEN, L",1
2275,"BROOKS, MICHAEL",4
2275,"MILBURN, MICHAEL",3
2288,"LITZINGER, J",4
2346,"MORSE, LAWRENCE",1
2349,"ANDERSON, CARL JR",15
2353,"MOSER, BRIAN",2
2358,"MOYER, STEPHEN",1
2366,"BAUMEISTER, MARY",1
2367,"BROWN, T",1
2368,"BAUMEISTER, MARY",1
2370,"MULLIN, T",1
2389,"PARRY, WILLIAM",1
2415,"JAGOE, ROBERT",2
2431,"NOLAN, PHILIP",1
2435,"BERTRAM, BRENDA",1
2444,"MYERS, R",1
2449,"KING, STEVEN",35
2474,"JACKSON, YVONNE",2
2497,"PERROT, ROBERT",2
2501,"WILLIAMS, TANYA",7
2508,"PAROS, NICHOLAS",2
2519,"PEARSALL, CARL",1
2520,"PFISTERER, MICHAEL",1
2599,"SCALLY, THOMAS",6
2601,"PRICE, MARC",4
2612,"KIDWELL, J III",1
2646,"REAVES, W",1
2659,"RAU, JOHN",2
2663,"REININGER, JOHN",2
2666,"CALLANDS, MICHAEL",55
2669,"WHITE, G",20
2669,"WHITMIRE, R",1
2700,"RIGGIN, D",1
2701,"RIGGS, DAVID",1
2703,"EARLE, CHARLES",391
2703,"GOODS, JOHN",10
2703,"EARL, C",7
2704,"MCCARTHY, TDAVID",1
2722,"ROSELA, ANTONIA",10
2723,"CZYZENSKI, RICHARD",1
2724,"BRUCE, HOWARD",11
2747,"ROBBINS, C",1
2774,"PORTS, THOMAS",2
2782,"HOOD, DOUGLAS",3
2783,"MCCASKILL, ERICH",2
2788,"RUNK, KEITH",2
2790,"HERRIOTT, J",1
2795,RYAN,1
2798,"HERRIOTT, JEFFERSON",97
2798,"HERRIET, J",4
2799,"HUGHES, ROBERT",4
2806,"BURGER, JAMES",12
2806,"BURGER, MARKR",1
2811,"DUFFEY, JAMES",2
2845,"ALBRECHT, JOSEPH",1
2853,"HOBSON, DONALD",61
2871,"LEICHLING, J",1
2873,"MICHAEL, J",2
2882,"DAY, DERCIK",19
2888,"WARNICK, WESLEY",3
2893,"SEXTON, D",5
2894,"SCOTT, B",1
2903,"SADIK, N",12
2904,"GIBBONS, ROBERT",1
2910,"WALLACE, BRUCE",1
2916,"SAWA, J",1
2930,AMOIA,1
2932,"STEWART, LILA",1
2934,"WEST, MICHAEL",1
2941,"SMITH, LAWRENCE",21
2943,"BERRY, SHIRLEEN",8
2945,"BROOKS, DEREK",26
2948,"BURKE, SEAN",61
2950,"CHUKWUEMEKA, CHIMA",1
2956,"WALKER, J",1
2958,"SLOCUM, J",1
2962,"GRIFFIN, SCOTT",5
2984,"DOWNS, WALTER",3
2B33,"STUDY, CAROLE",1
2C32,"CATALFAMO, JOSEPH",1
3000,"SMITH, MICHAEL",1
3004,"JACOBY, DAVID",12
3006,"POMA, MASSIMILIAMO",4
3010,"MCTAMANY, RAYMOND",648
3020,"JONES, ROBERT",1
3025,"SNYDER, ROGER",1
3027,"KEYS, RICHARD",1
3028,"CARTER, ANGELA",1
3038,"SPECK, JONATHAN",2
3038,"BOSTON, J",1
3043,"JORDAN, ROBERT",23
3056,"GRIPPI, PETER",9
3072,"MEYER, ALLEN",3
3077,"WIDENHOUSE, VERNA",1
3091,"STINE, JAY",3
3104,"SHERWOOD, B",2
3112,"MUELLER, JUSTIN",3
3122,"PAYNE, R",1
3128,"FINCH, KEVIN",39
3131,"PIERCE, W",2
3132,"WATKINS, MARK",1
3168,"TUER, CHARLES",43
3168,"TURNER, C",7
3172,"TALLEY, D",1
3184,"TANZOLA, JR",2
3201,"SMITH, WILLIAM",2
3201,"MCCLARIN, JERRY",1
3207,WILLIAMS,4
3211,"ANDERSON, N",48
3211,"DAVIS, A",4
3212,"THOMAS, C",28
3213,"BOHAN, KRISTYN",1
3222,"NACKE, K",1
3225,"IRWIN, JANE",1
3227,"TOLSON, JAMES",59
3227,"LARKINS, ALBERT",1
3237,"SMITH, MICHAEL",1
3242,"THOMAS, JEFFREY",4
3251,"TOATLEY, EDWARD",2
3254,"COLLINS, JEFFREY",1
3266,"LOWMAN, STEPHEN",1
3275,"SCHMITZ, DAVID",4
3292,"BUCSOK, MARK",1
3304,"MADDY, TARSIA",1
3316,"UHLER, JOSEPH",3
3318,"MOORE, E",2
3336,"BRESNICK, AUDREY",1
3345,"ATTEBERRY, GLENN",1
3353,"JONES, LINCOLN",1
3356,"JOHNSON, CEDRIC",1
3368,"SCHMITZ, MICHAEL",1
3373,"JOHNSON, ROBERT",1
3374,"PATTERSON, L",1
3391,"WEIS, DAVID",1
3426,"LUCAS, C",1
3429,"ELLISON, KW",11
3430,PITTS,8
3431,"BROOKS, P",1
3432,"SPRUILL, L",1
3438,"FITCH, JOHN",1
3441,"WASHINGTON, DAVID",1
3443,"MCDONALD, C",40
3443,"MCDONOLD, CHRISTOPHER",34
3451,"SWINNEY, DAVID",1
3452,"ENGLISH, MARY",2
3458,"BURTON, MICHAEL",6
3460,"CLAYPOOLE, MARK",1
3468,"WINKLER, EDWARD",1
3475,"WORKMAN, ERIC",3
3478,"PIENTANZA, J",1
3479,"WELLS, MILTON",8
3481,"ENSOR, STEPHEN",16
3487,"CONABOY, J",2
3488,"LANNON, DAWN",1
3495,"WAYNE, SCOTT",3
3499,"STOECKER, E",1
3502,"CLEMENS, SHELLEY",5
3507,"WATTS, JAMES",1
3526,"BARSHINGER, T",1
3527,"WALLER, DERRICK",1
3530,"HAMMOND, ANTHONY",3
3532,"YOUNG, GEORGE",1
3540,"GALE, J",2
3542,"HAYES, L",2
3545,"LETTIERI, MICHAEL",3
3554,"SCHROTT, CRAIG",9
3559,"WILSON, WOODLAND III",1
3561,"WELKNER, KEVIN",3
3561,"ARNOLD, MICHAEL",1
3565,"WERT, PHYLLIS",17
3576,"WHITAKER, J",1
3582,"TSANG, ALAN",1
3583,"VASELAROS, WILLIAM",9
3591,"ALLEN, L",1
3599,"WALSH, B",1
3606,"LALLY, A",77
3609,"MINOR, DG",3
3618,"THOMAS, KEVIN",15
3631,"BYRD, STEVEN",1
3644,"NERAL, JEFFREY",1
3677,"MITCHELL, CRAIG",1
3680,"RUBY, ERNEST",6
3680,"RUBY, G",4
3687,"BOWMAN, TIMOTHY",1
3696,"WELLS, R",49
3702,HAMBY,1
3705,"KNOX, TYRONE",2
3710,"WOODEN, GEORGE",5
3712,"MCELFISH, SHAWN",1
3721,"SMITH, KEVIN",1
3734,"ALEX, J",7
3743,"CLARK, GEORGE",1
3747,"ELLINGSTON, HERBERT",1
3754,"YINGLING, MARK",1
3768,"ZELLER, DOUG",1
3772,"SCOTT, STEVEN",4
3795,"THAYER, M",1
3806,"DONOVAN, DEREDCK",1
3807,"EPPS, VICTOR",5
3809,"LANDSMAN, JAY",1
3828,"KELLER, JASON",1
3837,"FAULK, CHARLES",1
3845,"FREUND, R",1
3854,"MAHER, C",1
3862,"SEABOLT, T",3
3874,"PAUL, MATTHEW",1
3877,"BAILEY, EDWARD",1
3882,"NAUMAN, CHRISTOPHER",2
3923,"RICHARTS, C",1
3925,"FINCH, LOREN",15
3926,"SHILLING, SCOTT",1
3930,"SUNDERLAND, S",1
3938,"WRIGHT, MORRIS",3
3940,"ZOMBRO, TIMOTHY",1
3943,"BAKHSH, B",1
3974,"KENNEDY, JEFFREY",1
3997,"WEBBER, TORY",2
3J86,"BAILEY, EDWARD",1
4002,"BEALL, BRIAN",5
4007,"PRUGH, CHRISTOPHER",2
4008,"RICKABAUGH, J",1
4013,"NOYES, W",1
4025,"SLAUGHTER, ERICH",2
4026,"BAKER, T",7
4035,"SLAUGHTER, ERICH",132
4035,"ELY, LEWIS",2
4047,BISHOP,1
4049,"COOPER, R",1
4056,"FREDERICK, DONALD",2
4061,"JEDLOWSKI, WAYNE",3
4062,"THOMAS, BRAD",2
4067,"OAKJONES, DONALD",1
4072,SODD,2
4073,"WEINSTEIN, ISAAIC",1
4082,"GELFERT, E",1
4104,"BELL, JAMES",6
4107,"MEYERS, BOB",1
4110,"BRENNAN, BRIAN",77
4113,"DUPREE, DOROTHY",1
4114,"DZAMBO, MICHAEL",1
4115,"FOOTE, JR",1
4138,"GOODS, JOHN JR",229
4139,"JIMMERSON, DELFORD",2
4143,"SHULL, R",1
4147,"WELSCH, DAVID",1
4182,"GARDNER, MORRIS",1
4191,"KAVANAGH, JACQUELINE",3
4192,"KREITZ, TERRENCE",1
4195,"LONG, ROBERT",3
4200,"MCMILLAN, JONATHAN",2
4202,"MONTGOMERY, CHARLES",1
4203,"MORAN, SEAN",1
4214,"RICE, JAMES",1
4217,"HENDERSON, K",1
4225,"COOKE, SHUBEL",1
4237,"VOGELPOHL, JOHN",4
4251,"DACHEUX, JONATHAN",1
4270,"MOORE, MATTHEW",1
4282,"WESTFALL, MICHAEL",1
4292,"JACKSON, NORMAN",1
4293,"MCGANN, JOHN",2
4300,"HAKE, BRYAN",1
4304,"DICARA, MICHAEL",1
4307,"SMITH, KELLY",1
4331,"SACHA, ERIK",1
4332,"STONE, GINA",1
4347,"WACHTER, JOHN",1
4358,"DONNELLY, DAVID",1
4361,"URBAN, K",1
4370,"COLSON, DAVID",50
4378,"KOHEL, MATTHEW",1
4380,"LIPPA, GARY",1
4400,"BLACKWELL, JOSEPH",2
4410,"LYNCH, MICHAEL",34
4412,BOROWSKI,1
4415,"MITCHELL, R",2
4422,"CHESGREEN, D",2
4437,"HEATH, WC",3
4439,"ROCK, ADAM",2
4446,"ROGERS, PATRICK",52
4466,"GIBBS, PATRICK",2
4471,"LONGO, STEVEN",1
4489,"CHURCH, STEPHEN",2
4505,"JOHNSON, ARTICE",6
4507,BRENNAN,1
4508,"MOODY, M",23
4514,"DAWSON, R",2
4526,"KNEIB, THOMAS",1
4535,"RIOS, MANUEL",3
4550,"PABON, R",1
4557,"WHITE, URSULA",45
4567,"HODNICKI, C",2
4568,"HOHENSTEIN, RANDOLPH",2
4571,"KNOX, ERIC",1
4578,"ROCHE, M",1
4582,"SCHROYER, CHAD",1
4591,"WHITE, J",1
4597,"KINDLE, EVELYN",1
4600,"GORDON, KEITH",1
4603,"CRAWFORD, STEVE",17
4621,"FARFOGLIA, PAOLO",1
4626,"ANDERSON, CLEMMIE",12
4626,MCCAIN,1
4627,"THORN, HOWARD",10
4638,"TRENARY, C",3
4641,ARMETTA,1
4648,"REES, JOSHUA",1
4651,"BARBER, MICHAEL",2
4694,"ROGERS, B",1
4696,"DICKEL, R",1
4700,"WILLIAMS, DC",2
4715,"FINNEGAN, JA",13
4716,HORTON,1
4721,"WILLIAMS, GUY",1
4725,"YOUNG, CRYSTAL",1
4761,CUMBERLAND,1
4769,"CHRISTINE, P",6
4776,"MCCORMICK, D",1
4786,MOLLMAN,4
4789,"TEMPLE, ELLIS",1
4790,"TIPPETT, JEREMY",1
4791,"MCCONAHA, J",1
4800,"WARNICK, JM",1
4803,"GOODS, JOHNS",1
4815,"SMITH, S",1
4817,"BUSCEMI, A",11
4826,BIGHAM,2
4836,MINTON,1
4846,"STARR, JASON",3
4853,"OOKTON, ANDREW",25
4870,"BATTAGLIA, JM",1
4874,"DAVIS, CLAYTON",1
4877,"BROWN, MICHAEL",13
4897,"KING, J",3
4898,"HANDY, PATRICK",32
4898,FLAUGHER,3
4899,"FLOYD, S",1
4910,"TORAIN, PAUL",129
4912,VAUGHN,13
4912,HOLLOWAY,1
4913,"HUDACKO, S",1
4922,"RONQUEST, JUSTIN",1
4955,REASON LLL,3
4963,"JENNINGS, K",1
4965,"JENNINGS, KEITH",48
4969,"JENNINGS, KEITH",1
4A25,"WOODLAND, PAUL",1
4G39,"BIELECKI, C",1
5032,"BOWMAN, MICHAEL",1
5042,"HOLLOWAY, JK",4
5048,"TOLER, C",1
5070,ABUELHAWA,1
5078,TULLY,7
5087,"COOPER, JUAN",3
5110,HEYMAN,4
5149,IRWIN,1
5164,LANE,3
5165,"KNOX, EMERSON",1
5180,"MILLER, C",1
5182,"NESS, DW",1
5205,"SMITH, R",1
5224,MCCLAIN,1
5227,"HANSEN, DIANE",1
5228,HODGIN,1
5231,"GILLENWATER, ERIC",1
5232,"METZLER, DAVID",1
5264,GILLILAND,1
5272,"PURYEAR, FRED",59
5280,POLLACK,1
5281,MILLS,3
5294,"GREEN, J",15
5323,"FLYNN, H",1
5325,"BONCZEWSKI, M",1
5344,"CERRONE, ZACHARY",1
5347,"WOOTAN, J",1
5355,"SULLIVAN, JOHN",1
5430,"GRANT, ANTHONY",6
5455,NATALE,8
5459,"CUTSAIL, WILLIAM",1
5466,MURRAY,1
5467,MASSONI,1
5467,"REGER, BRIAN",1
5477,"LONG, DAVID",2
5487,"COLE, SHANNON",1
5493,"BUGARINI, M",2
5494,"YOUNG, GREGORY",1
5599,"WRENTZ, WILLIE",27
5632,"WARREN, KEVIN",35
5656,MCCOMICK,1
5665,"MOORE, RICHARD",144
5675,"TYLER, B",1
5676,WALKER,2
5677,"JONES, EARL",73
5685,"BOSSARD, MARVIN",8
